State,num_deaths,area,Date,full_name
MN,10,Midwest,2021-02-20,Minnesota
MO,6,Midwest,2021-02-20,Missouri
ND,2,Midwest,2021-02-20,North Dakota
NE,4,Midwest,2021-02-20,Nebraska
OH,56,Midwest,2021-02-20,Ohio
OK,23,Midwest,2021-02-20,Oklahoma
SD,6,Midwest,2021-02-20,South Dakota
WI,17,Midwest,2021-02-20,Wisconsin
AL,11,South,2021-02-20,Alabama
AR,11,South,2021-02-20,Arkansas
FL,121,South,2021-02-20,Florida
GA,99,South,2021-02-20,Georgia
KY,22,South,2021-02-20,Kentucky
LA,0,South,2021-02-20,Louisiana
MS,19,South,2021-02-20,Mississippi
NC,76,South,2021-02-20,North Carolina
SC,27,South,2021-02-20,South Carolina
TN,51,South,2021-02-20,Tennessee
TX,227,South,2021-02-20,Texas
VA,91,South,2021-02-20,Virginia
WV,6,South,2021-02-20,West Virginia
CT,0,Northeast,2021-02-20,Connecticut
DC,1,Northeast,2021-02-20,NA
DE,22,Northeast,2021-02-20,Delaware
MA,53,Northeast,2021-02-20,Massachusetts
MD,20,Northeast,2021-02-20,Maryland
ME,2,Northeast,2021-02-20,Maine
NH,1,Northeast,2021-02-20,New Hampshire
NJ,50,Northeast,2021-02-20,New Jersey
NY,101,Northeast,2021-02-20,New York
PA,90,Northeast,2021-02-20,Pennsylvania
RI,0,Northeast,2021-02-20,Rhode Island
VT,3,Northeast,2021-02-20,Vermont
GU,0,Territories,2021-02-20,NA
MP,0,Territories,2021-02-20,NA
PR,9,Territories,2021-02-20,NA
VI,0,Territories,2021-02-20,NA
AK,0,West,2021-02-21,Alaska
AZ,25,West,2021-02-21,Arizona
CA,280,West,2021-02-21,California
CO,5,West,2021-02-21,Colorado
HI,1,West,2021-02-21,Hawaii
ID,0,West,2021-02-21,Idaho
MT,1,West,2021-02-21,Montana
NM,14,West,2021-02-21,New Mexico
NV,4,West,2021-02-21,Nevada
OR,1,West,2021-02-21,Oregon
UT,10,West,2021-02-21,Utah
WA,0,West,2021-02-21,Washington
WY,0,West,2021-02-21,Wyoming
IA,0,Midwest,2021-02-21,Iowa
IL,35,Midwest,2021-02-21,Illinois
IN,35,Midwest,2021-02-21,Indiana
KS,0,Midwest,2021-02-21,Kansas
MI,0,Midwest,2021-02-21,Michigan
MN,9,Midwest,2021-02-21,Minnesota
MO,0,Midwest,2021-02-21,Missouri
ND,1,Midwest,2021-02-21,North Dakota
NE,0,Midwest,2021-02-21,Nebraska
OH,67,Midwest,2021-02-21,Ohio
OK,26,Midwest,2021-02-21,Oklahoma
SD,4,Midwest,2021-02-21,South Dakota
WI,0,Midwest,2021-02-21,Wisconsin
AL,1,South,2021-02-21,Alabama
AR,8,South,2021-02-21,Arkansas
FL,93,South,2021-02-21,Florida
GA,4,South,2021-02-21,Georgia
KY,16,South,2021-02-21,Kentucky
LA,20,South,2021-02-21,Louisiana
MS,0,South,2021-02-21,Mississippi
NC,30,South,2021-02-21,North Carolina
SC,57,South,2021-02-21,South Carolina
TN,18,South,2021-02-21,Tennessee
TX,130,South,2021-02-21,Texas
VA,122,South,2021-02-21,Virginia
WV,7,South,2021-02-21,West Virginia
CT,0,Northeast,2021-02-21,Connecticut
DC,1,Northeast,2021-02-21,NA
DE,1,Northeast,2021-02-21,Delaware
MA,46,Northeast,2021-02-21,Massachusetts
MD,18,Northeast,2021-02-21,Maryland
ME,0,Northeast,2021-02-21,Maine
NH,1,Northeast,2021-02-21,New Hampshire
NJ,24,Northeast,2021-02-21,New Jersey
NY,75,Northeast,2021-02-21,New York
PA,27,Northeast,2021-02-21,Pennsylvania
RI,0,Northeast,2021-02-21,Rhode Island
VT,1,Northeast,2021-02-21,Vermont
GU,0,Territories,2021-02-21,NA
MP,0,Territories,2021-02-21,NA
PR,22,Territories,2021-02-21,NA
VI,0,Territories,2021-02-21,NA
AK,1,West,2021-02-22,Alaska
AZ,-3,West,2021-02-22,Arizona
CA,233,West,2021-02-22,California
CO,1,West,2021-02-22,Colorado
HI,0,West,2021-02-22,Hawaii
ID,0,West,2021-02-22,Idaho
MT,-1,West,2021-02-22,Montana
NM,11,West,2021-02-22,New Mexico
NV,10,West,2021-02-22,Nevada
OR,0,West,2021-02-22,Oregon
UT,1,West,2021-02-22,Utah
WA,35,West,2021-02-22,Washington
WY,0,West,2021-02-22,Wyoming
IA,38,Midwest,2021-02-22,Iowa
IL,34,Midwest,2021-02-22,Illinois
IN,35,Midwest,2021-02-22,Indiana
KS,29,Midwest,2021-02-22,Kansas
MI,3,Midwest,2021-02-22,Michigan
MN,1,Midwest,2021-02-22,Minnesota
MO,0,Midwest,2021-02-22,Missouri
ND,0,Midwest,2021-02-22,North Dakota
NE,0,Midwest,2021-02-22,Nebraska
OH,58,Midwest,2021-02-22,Ohio
OK,22,Midwest,2021-02-22,Oklahoma
SD,0,Midwest,2021-02-22,South Dakota
WI,0,Midwest,2021-02-22,Wisconsin
AL,0,South,2021-02-22,Alabama
AR,5,South,2021-02-22,Arkansas
FL,159,South,2021-02-22,Florida
GA,56,South,2021-02-22,Georgia
KY,13,South,2021-02-22,Kentucky
LA,10,South,2021-02-22,Louisiana
MS,0,South,2021-02-22,Mississippi
NC,8,South,2021-02-22,North Carolina
SC,8,South,2021-02-22,South Carolina
TN,20,South,2021-02-22,Tennessee
TX,64,South,2021-02-22,Texas
VA,125,South,2021-02-22,Virginia
WV,2,South,2021-02-22,West Virginia
CT,39,Northeast,2021-02-22,Connecticut
DC,0,Northeast,2021-02-22,NA
DE,1,Northeast,2021-02-22,Delaware
MA,26,Northeast,2021-02-22,Massachusetts
MD,17,Northeast,2021-02-22,Maryland
ME,0,Northeast,2021-02-22,Maine
NH,0,Northeast,2021-02-22,New Hampshire
NJ,16,Northeast,2021-02-22,New Jersey
NY,90,Northeast,2021-02-22,New York
PA,17,Northeast,2021-02-22,Pennsylvania
RI,90,Northeast,2021-02-22,Rhode Island
VT,1,Northeast,2021-02-22,Vermont
GU,0,Territories,2021-02-22,NA
MP,0,Territories,2021-02-22,NA
PR,3,Territories,2021-02-22,NA
VI,0,Territories,2021-02-22,NA
AK,0,West,2021-02-23,Alaska
AZ,148,West,2021-02-23,Arizona
CA,225,West,2021-02-23,California
CO,14,West,2021-02-23,Colorado
HI,0,West,2021-02-23,Hawaii
ID,14,West,2021-02-23,Idaho
MT,5,West,2021-02-23,Montana
NM,9,West,2021-02-23,New Mexico
NV,21,West,2021-02-23,Nevada
OR,7,West,2021-02-23,Oregon
UT,12,West,2021-02-23,Utah
WA,24,West,2021-02-23,Washington
WY,9,West,2021-02-23,Wyoming
IA,26,Midwest,2021-02-23,Iowa
IL,27,Midwest,2021-02-23,Illinois
IN,43,Midwest,2021-02-23,Indiana
KS,0,Midwest,2021-02-23,Kansas
MI,34,Midwest,2021-02-23,Michigan
MN,1,Midwest,2021-02-23,Minnesota
MO,170,Midwest,2021-02-23,Missouri
ND,1,Midwest,2021-02-23,North Dakota
NE,3,Midwest,2021-02-23,Nebraska
OH,94,Midwest,2021-02-23,Ohio
OK,24,Midwest,2021-02-23,Oklahoma
SD,0,Midwest,2021-02-23,South Dakota
WI,33,Midwest,2021-02-23,Wisconsin
AL,49,South,2021-02-23,Alabama
AR,10,South,2021-02-23,Arkansas
FL,148,South,2021-02-23,Florida
GA,72,South,2021-02-23,Georgia
KY,15,South,2021-02-23,Kentucky
LA,26,South,2021-02-23,Louisiana
MS,24,South,2021-02-23,Mississippi
NC,31,South,2021-02-23,North Carolina
SC,19,South,2021-02-23,South Carolina
TN,45,South,2021-02-23,Tennessee
TX,234,South,2021-02-23,Texas
VA,145,South,2021-02-23,Virginia
WV,11,South,2021-02-23,West Virginia
CT,10,Northeast,2021-02-23,Connecticut
DC,3,Northeast,2021-02-23,NA
DE,11,Northeast,2021-02-23,Delaware
MA,30,Northeast,2021-02-23,Massachusetts
MD,30,Northeast,2021-02-23,Maryland
ME,2,Northeast,2021-02-23,Maine
NH,1,Northeast,2021-02-23,New Hampshire
NJ,104,Northeast,2021-02-23,New Jersey
NY,90,Northeast,2021-02-23,New York
PA,97,Northeast,2021-02-23,Pennsylvania
RI,10,Northeast,2021-02-23,Rhode Island
VT,1,Northeast,2021-02-23,Vermont
GU,0,Territories,2021-02-23,NA
MP,0,Territories,2021-02-23,NA
PR,3,Territories,2021-02-23,NA
VI,0,Territories,2021-02-23,NA
AK,0,West,2021-02-24,Alaska
AZ,43,West,2021-02-24,Arizona
CA,314,West,2021-02-24,California
CO,10,West,2021-02-24,Colorado
HI,4,West,2021-02-24,Hawaii
ID,0,West,2021-02-24,Idaho
MT,2,West,2021-02-24,Montana
NM,14,West,2021-02-24,New Mexico
NV,16,West,2021-02-24,Nevada
OR,32,West,2021-02-24,Oregon
UT,14,West,2021-02-24,Utah
WA,31,West,2021-02-24,Washington
WY,0,West,2021-02-24,Wyoming
IA,15,Midwest,2021-02-24,Iowa
IL,44,Midwest,2021-02-24,Illinois
IN,14,Midwest,2021-02-24,Indiana
KS,81,Midwest,2021-02-24,Kansas
MI,9,Midwest,2021-02-24,Michigan
MN,9,Midwest,2021-02-24,Minnesota
MO,9,Midwest,2021-02-24,Missouri
ND,1,Midwest,2021-02-24,North Dakota
NE,4,Midwest,2021-02-24,Nebraska
OH,77,Midwest,2021-02-24,Ohio
OK,37,Midwest,2021-02-24,Oklahoma
SD,1,Midwest,2021-02-24,South Dakota
WI,25,Midwest,2021-02-24,Wisconsin
AL,68,South,2021-02-24,Alabama
AR,9,South,2021-02-24,Arkansas
FL,127,South,2021-02-24,Florida
GA,121,South,2021-02-24,Georgia
KY,46,South,2021-02-24,Kentucky
LA,26,South,2021-02-24,Louisiana
MS,28,South,2021-02-24,Mississippi
NC,109,South,2021-02-24,North Carolina
SC,24,South,2021-02-24,South Carolina
TN,68,South,2021-02-24,Tennessee
TX,339,South,2021-02-24,Texas
VA,122,South,2021-02-24,Virginia
WV,11,South,2021-02-24,West Virginia
CT,23,Northeast,2021-02-24,Connecticut
DC,3,Northeast,2021-02-24,NA
DE,21,Northeast,2021-02-24,Delaware
MA,60,Northeast,2021-02-24,Massachusetts
MD,27,Northeast,2021-02-24,Maryland
ME,17,Northeast,2021-02-24,Maine
NH,2,Northeast,2021-02-24,New Hampshire
NJ,57,Northeast,2021-02-24,New Jersey
NY,104,Northeast,2021-02-24,New York
PA,76,Northeast,2021-02-24,Pennsylvania
RI,11,Northeast,2021-02-24,Rhode Island
VT,2,Northeast,2021-02-24,Vermont
GU,0,Territories,2021-02-24,NA
MP,0,Territories,2021-02-24,NA
PR,14,Territories,2021-02-24,NA
VI,0,Territories,2021-02-24,NA
AK,0,West,2021-02-25,Alaska
AZ,121,West,2021-02-25,Arizona
CA,0,West,2021-02-25,California
CO,8,West,2021-02-25,Colorado
HI,0,West,2021-02-25,Hawaii
ID,10,West,2021-02-25,Idaho
MT,2,West,2021-02-25,Montana
NM,13,West,2021-02-25,New Mexico
NV,14,West,2021-02-25,Nevada
OR,10,West,2021-02-25,Oregon
UT,11,West,2021-02-25,Utah
WA,30,West,2021-02-25,Washington
WY,0,West,2021-02-25,Wyoming
IA,23,Midwest,2021-02-25,Iowa
IL,32,Midwest,2021-02-25,Illinois
IN,26,Midwest,2021-02-25,Indiana
KS,0,Midwest,2021-02-25,Kansas
MI,48,Midwest,2021-02-25,Michigan
MN,6,Midwest,2021-02-25,Minnesota
MO,8,Midwest,2021-02-25,Missouri
ND,1,Midwest,2021-02-25,North Dakota
NE,9,Midwest,2021-02-25,Nebraska
OH,80,Midwest,2021-02-25,Ohio
OK,38,Midwest,2021-02-25,Oklahoma
SD,8,Midwest,2021-02-25,South Dakota
WI,52,Midwest,2021-02-25,Wisconsin
AL,63,South,2021-02-25,Alabama
AR,9,South,2021-02-25,Arkansas
FL,138,South,2021-02-25,Florida
GA,107,South,2021-02-25,Georgia
KY,39,South,2021-02-25,Kentucky
LA,25,South,2021-02-25,Louisiana
MS,8,South,2021-02-25,Mississippi
NC,63,South,2021-02-25,North Carolina
SC,42,South,2021-02-25,South Carolina
TN,55,South,2021-02-25,Tennessee
TX,305,South,2021-02-25,Texas
VA,136,South,2021-02-25,Virginia
WV,5,South,2021-02-25,West Virginia
CT,19,Northeast,2021-02-25,Connecticut
DC,4,Northeast,2021-02-25,NA
DE,4,Northeast,2021-02-25,Delaware
MA,33,Northeast,2021-02-25,Massachusetts
MD,16,Northeast,2021-02-25,Maryland
ME,24,Northeast,2021-02-25,Maine
NH,6,Northeast,2021-02-25,New Hampshire
NJ,70,Northeast,2021-02-25,New Jersey
NY,92,Northeast,2021-02-25,New York
PA,81,Northeast,2021-02-25,Pennsylvania
RI,9,Northeast,2021-02-25,Rhode Island
VT,2,Northeast,2021-02-25,Vermont
GU,0,Territories,2021-02-25,NA
MP,0,Territories,2021-02-25,NA
PR,8,Territories,2021-02-25,NA
VI,0,Territories,2021-02-25,NA
AK,0,West,2021-02-26,Alaska
AZ,83,West,2021-02-26,Arizona
CA,391,West,2021-02-26,California
CO,15,West,2021-02-26,Colorado
HI,2,West,2021-02-26,Hawaii
ID,9,West,2021-02-26,Idaho
MT,4,West,2021-02-26,Montana
NM,14,West,2021-02-26,New Mexico
NV,9,West,2021-02-26,Nevada
OR,2,West,2021-02-26,Oregon
UT,17,West,2021-02-26,Utah
WA,14,West,2021-02-26,Washington
WY,0,West,2021-02-26,Wyoming
IA,25,Midwest,2021-02-26,Iowa
IL,54,Midwest,2021-02-26,Illinois
IN,33,Midwest,2021-02-26,Indiana
KS,11,Midwest,2021-02-26,Kansas
MI,1,Midwest,2021-02-26,Michigan
MN,12,Midwest,2021-02-26,Minnesota
MO,11,Midwest,2021-02-26,Missouri
ND,1,Midwest,2021-02-26,North Dakota
NE,15,Midwest,2021-02-26,Nebraska
OH,58,Midwest,2021-02-26,Ohio
OK,18,Midwest,2021-02-26,Oklahoma
SD,7,Midwest,2021-02-26,South Dakota
WI,5,Midwest,2021-02-26,Wisconsin
AL,28,South,2021-02-26,Alabama
AR,9,South,2021-02-26,Arkansas
FL,146,South,2021-02-26,Florida
GA,18,South,2021-02-26,Georgia
KY,29,South,2021-02-26,Kentucky
LA,21,South,2021-02-26,Louisiana
MS,25,South,2021-02-26,Mississippi
NC,49,South,2021-02-26,North Carolina
SC,26,South,2021-02-26,South Carolina
TN,56,South,2021-02-26,Tennessee
TX,290,South,2021-02-26,Texas
VA,189,South,2021-02-26,Virginia
WV,1,South,2021-02-26,West Virginia
CT,8,Northeast,2021-02-26,Connecticut
DC,4,Northeast,2021-02-26,NA
DE,10,Northeast,2021-02-26,Delaware
MA,46,Northeast,2021-02-26,Massachusetts
MD,33,Northeast,2021-02-26,Maryland
ME,0,Northeast,2021-02-26,Maine
NH,4,Northeast,2021-02-26,New Hampshire
NJ,45,Northeast,2021-02-26,New Jersey
NY,94,Northeast,2021-02-26,New York
PA,69,Northeast,2021-02-26,Pennsylvania
RI,6,Northeast,2021-02-26,Rhode Island
VT,1,Northeast,2021-02-26,Vermont
GU,0,Territories,2021-02-26,NA
MP,0,Territories,2021-02-26,NA
PR,6,Territories,2021-02-26,NA
VI,0,Territories,2021-02-26,NA
AK,0,West,2021-02-27,Alaska
AZ,70,West,2021-02-27,Arizona
CA,439,West,2021-02-27,California
CO,5,West,2021-02-27,Colorado
HI,2,West,2021-02-27,Hawaii
ID,1,West,2021-02-27,Idaho
MT,2,West,2021-02-27,Montana
NM,15,West,2021-02-27,New Mexico
NV,15,West,2021-02-27,Nevada
OR,2,West,2021-02-27,Oregon
UT,22,West,2021-02-27,Utah
WA,0,West,2021-02-27,Washington
WY,0,West,2021-02-27,Wyoming
IA,7,Midwest,2021-02-27,Iowa
IL,34,Midwest,2021-02-27,Illinois
IN,27,Midwest,2021-02-27,Indiana
KS,0,Midwest,2021-02-27,Kansas
MI,68,Midwest,2021-02-27,Michigan
MN,13,Midwest,2021-02-27,Minnesota
MO,7,Midwest,2021-02-27,Missouri
ND,3,Midwest,2021-02-27,North Dakota
NE,4,Midwest,2021-02-27,Nebraska
OH,54,Midwest,2021-02-27,Ohio
OK,59,Midwest,2021-02-27,Oklahoma
SD,7,Midwest,2021-02-27,South Dakota
WI,13,Midwest,2021-02-27,Wisconsin
AL,53,South,2021-02-27,Alabama
AR,9,South,2021-02-27,Arkansas
FL,110,South,2021-02-27,Florida
GA,60,South,2021-02-27,Georgia
KY,24,South,2021-02-27,Kentucky
LA,0,South,2021-02-27,Louisiana
MS,31,South,2021-02-27,Mississippi
NC,26,South,2021-02-27,North Carolina
SC,18,South,2021-02-27,South Carolina
TN,16,South,2021-02-27,Tennessee
TX,164,South,2021-02-27,Texas
VA,152,South,2021-02-27,Virginia
WV,6,South,2021-02-27,West Virginia
CT,0,Northeast,2021-02-27,Connecticut
DC,1,Northeast,2021-02-27,NA
DE,0,Northeast,2021-02-27,Delaware
MA,41,Northeast,2021-02-27,Massachusetts
MD,18,Northeast,2021-02-27,Maryland
ME,1,Northeast,2021-02-27,Maine
NH,3,Northeast,2021-02-27,New Hampshire
NJ,46,Northeast,2021-02-27,New Jersey
NY,86,Northeast,2021-02-27,New York
PA,0,Northeast,2021-02-27,Pennsylvania
RI,0,Northeast,2021-02-27,Rhode Island
VT,0,Northeast,2021-02-27,Vermont
GU,1,Territories,2021-02-27,NA
MP,0,Territories,2021-02-27,NA
PR,9,Territories,2021-02-27,NA
VI,0,Territories,2021-02-27,NA
AK,0,West,2021-02-28,Alaska
AZ,13,West,2021-02-28,Arizona
CA,158,West,2021-02-28,California
CO,6,West,2021-02-28,Colorado
HI,0,West,2021-02-28,Hawaii
ID,0,West,2021-02-28,Idaho
MT,1,West,2021-02-28,Montana
NM,16,West,2021-02-28,New Mexico
NV,0,West,2021-02-28,Nevada
OR,0,West,2021-02-28,Oregon
UT,6,West,2021-02-28,Utah
WA,0,West,2021-02-28,Washington
WY,0,West,2021-02-28,Wyoming
IA,1,Midwest,2021-02-28,Iowa
IL,22,Midwest,2021-02-28,Illinois
IN,17,Midwest,2021-02-28,Indiana
KS,0,Midwest,2021-02-28,Kansas
MI,0,Midwest,2021-02-28,Michigan
MN,8,Midwest,2021-02-28,Minnesota
MO,-1,Midwest,2021-02-28,Missouri
ND,0,Midwest,2021-02-28,North Dakota
NE,0,Midwest,2021-02-28,Nebraska
OH,60,Midwest,2021-02-28,Ohio
OK,49,Midwest,2021-02-28,Oklahoma
SD,2,Midwest,2021-02-28,South Dakota
WI,0,Midwest,2021-02-28,Wisconsin
AL,0,South,2021-02-28,Alabama
AR,-106,South,2021-02-28,Arkansas
FL,118,South,2021-02-28,Florida
GA,1,South,2021-02-28,Georgia
KY,10,South,2021-02-28,Kentucky
LA,17,South,2021-02-28,Louisiana
MS,12,South,2021-02-28,Mississippi
NC,0,South,2021-02-28,North Carolina
SC,32,South,2021-02-28,South Carolina
TN,18,South,2021-02-28,Tennessee
TX,197,South,2021-02-28,Texas
VA,145,South,2021-02-28,Virginia
WV,3,South,2021-02-28,West Virginia
CT,0,Northeast,2021-02-28,Connecticut
DC,7,Northeast,2021-02-28,NA
DE,3,Northeast,2021-02-28,Delaware
MA,52,Northeast,2021-02-28,Massachusetts
MD,13,Northeast,2021-02-28,Maryland
ME,1,Northeast,2021-02-28,Maine
NH,0,Northeast,2021-02-28,New Hampshire
NJ,14,Northeast,2021-02-28,New Jersey
NY,90,Northeast,2021-02-28,New York
PA,84,Northeast,2021-02-28,Pennsylvania
RI,0,Northeast,2021-02-28,Rhode Island
VT,0,Northeast,2021-02-28,Vermont
GU,0,Territories,2021-02-28,NA
MP,0,Territories,2021-02-28,NA
PR,4,Territories,2021-02-28,NA
VI,0,Territories,2021-02-28,NA
AK,10,West,2021-03-01,Alaska
AZ,-1,West,2021-03-01,Arizona
CA,215,West,2021-03-01,California
CO,1,West,2021-03-01,Colorado
HI,0,West,2021-03-01,Hawaii
ID,7,West,2021-03-01,Idaho
MT,0,West,2021-03-01,Montana
NM,13,West,2021-03-01,New Mexico
NV,0,West,2021-03-01,Nevada
OR,4,West,2021-03-01,Oregon
UT,5,West,2021-03-01,Utah
WA,13,West,2021-03-01,Washington
WY,0,West,2021-03-01,Wyoming
IA,1,Midwest,2021-03-01,Iowa
IL,20,Midwest,2021-03-01,Illinois
IN,20,Midwest,2021-03-01,Indiana
KS,8,Midwest,2021-03-01,Kansas
MI,12,Midwest,2021-03-01,Michigan
MN,3,Midwest,2021-03-01,Minnesota
MO,0,Midwest,2021-03-01,Missouri
ND,0,Midwest,2021-03-01,North Dakota
NE,0,Midwest,2021-03-01,Nebraska
OH,49,Midwest,2021-03-01,Ohio
OK,50,Midwest,2021-03-01,Oklahoma
SD,0,Midwest,2021-03-01,South Dakota
WI,0,Midwest,2021-03-01,Wisconsin
AL,2,South,2021-03-01,Alabama
AR,6,South,2021-03-01,Arkansas
FL,147,South,2021-03-01,Florida
GA,80,South,2021-03-01,Georgia
KY,15,South,2021-03-01,Kentucky
LA,18,South,2021-03-01,Louisiana
MS,0,South,2021-03-01,Mississippi
NC,42,South,2021-03-01,North Carolina
SC,14,South,2021-03-01,South Carolina
TN,10,South,2021-03-01,Tennessee
TX,59,South,2021-03-01,Texas
VA,196,South,2021-03-01,Virginia
WV,0,South,2021-03-01,West Virginia
CT,29,Northeast,2021-03-01,Connecticut
DC,2,Northeast,2021-03-01,NA
DE,0,Northeast,2021-03-01,Delaware
MA,26,Northeast,2021-03-01,Massachusetts
MD,10,Northeast,2021-03-01,Maryland
ME,0,Northeast,2021-03-01,Maine
NH,0,Northeast,2021-03-01,New Hampshire
NJ,21,Northeast,2021-03-01,New Jersey
NY,80,Northeast,2021-03-01,New York
PA,5,Northeast,2021-03-01,Pennsylvania
RI,15,Northeast,2021-03-01,Rhode Island
VT,1,Northeast,2021-03-01,Vermont
GU,0,Territories,2021-03-01,NA
MP,0,Territories,2021-03-01,NA
PR,0,Territories,2021-03-01,NA
VI,0,Territories,2021-03-01,NA
AK,2,West,2021-03-02,Alaska
AZ,81,West,2021-03-02,Arizona
CA,303,West,2021-03-02,California
CO,7,West,2021-03-02,Colorado
HI,0,West,2021-03-02,Hawaii
ID,4,West,2021-03-02,Idaho
MT,15,West,2021-03-02,Montana
NM,11,West,2021-03-02,New Mexico
NV,10,West,2021-03-02,Nevada
OR,13,West,2021-03-02,Oregon
UT,9,West,2021-03-02,Utah
WA,19,West,2021-03-02,Washington
WY,11,West,2021-03-02,Wyoming
IA,26,Midwest,2021-03-02,Iowa
IL,47,Midwest,2021-03-02,Illinois
IN,30,Midwest,2021-03-02,Indiana
KS,0,Midwest,2021-03-02,Kansas
MI,24,Midwest,2021-03-02,Michigan
MN,4,Midwest,2021-03-02,Minnesota
MO,13,Midwest,2021-03-02,Missouri
ND,2,Midwest,2021-03-02,North Dakota
NE,2,Midwest,2021-03-02,Nebraska
OH,-157,Midwest,2021-03-02,Ohio
OK,56,Midwest,2021-03-02,Oklahoma
SD,0,Midwest,2021-03-02,South Dakota
WI,28,Midwest,2021-03-02,Wisconsin
AL,51,South,2021-03-02,Alabama
AR,8,South,2021-03-02,Arkansas
FL,136,South,2021-03-02,Florida
GA,61,South,2021-03-02,Georgia
KY,17,South,2021-03-02,Kentucky
LA,16,South,2021-03-02,Louisiana
MS,43,South,2021-03-02,Mississippi
NC,34,South,2021-03-02,North Carolina
SC,14,South,2021-03-02,South Carolina
TN,15,South,2021-03-02,Tennessee
TX,271,South,2021-03-02,Texas
VA,144,South,2021-03-02,Virginia
WV,1,South,2021-03-02,West Virginia
CT,7,Northeast,2021-03-02,Connecticut
DC,0,Northeast,2021-03-02,NA
DE,4,Northeast,2021-03-02,Delaware
MA,37,Northeast,2021-03-02,Massachusetts
MD,26,Northeast,2021-03-02,Maryland
ME,0,Northeast,2021-03-02,Maine
NH,0,Northeast,2021-03-02,New Hampshire
NJ,48,Northeast,2021-03-02,New Jersey
NY,83,Northeast,2021-03-02,New York
PA,74,Northeast,2021-03-02,Pennsylvania
RI,8,Northeast,2021-03-02,Rhode Island
VT,1,Northeast,2021-03-02,Vermont
GU,0,Territories,2021-03-02,NA
MP,0,Territories,2021-03-02,NA
PR,3,Territories,2021-03-02,NA
VI,0,Territories,2021-03-02,NA
AK,0,West,2021-03-03,Alaska
AZ,29,West,2021-03-03,Arizona
CA,278,West,2021-03-03,California
CO,11,West,2021-03-03,Colorado
HI,2,West,2021-03-03,Hawaii
ID,5,West,2021-03-03,Idaho
MT,1,West,2021-03-03,Montana
NM,13,West,2021-03-03,New Mexico
NV,20,West,2021-03-03,Nevada
OR,27,West,2021-03-03,Oregon
UT,6,West,2021-03-03,Utah
WA,24,West,2021-03-03,Washington
WY,0,West,2021-03-03,Wyoming
IA,3,Midwest,2021-03-03,Iowa
IL,43,Midwest,2021-03-03,Illinois
IN,8,Midwest,2021-03-03,Indiana
KS,73,Midwest,2021-03-03,Kansas
MI,5,Midwest,2021-03-03,Michigan
MN,16,Midwest,2021-03-03,Minnesota
MO,216,Midwest,2021-03-03,Missouri
ND,1,Midwest,2021-03-03,North Dakota
NE,7,Midwest,2021-03-03,Nebraska
OH,0,Midwest,2021-03-03,Ohio
OK,0,Midwest,2021-03-03,Oklahoma
SD,5,Midwest,2021-03-03,South Dakota
WI,18,Midwest,2021-03-03,Wisconsin
AL,32,South,2021-03-03,Alabama
AR,7,South,2021-03-03,Arkansas
FL,132,South,2021-03-03,Florida
GA,140,South,2021-03-03,Georgia
KY,26,South,2021-03-03,Kentucky
LA,16,South,2021-03-03,Louisiana
MS,19,South,2021-03-03,Mississippi
NC,75,South,2021-03-03,North Carolina
SC,20,South,2021-03-03,South Carolina
TN,23,South,2021-03-03,Tennessee
TX,297,South,2021-03-03,Texas
VA,319,South,2021-03-03,Virginia
WV,8,South,2021-03-03,West Virginia
CT,20,Northeast,2021-03-03,Connecticut
DC,4,Northeast,2021-03-03,NA
DE,14,Northeast,2021-03-03,Delaware
MA,66,Northeast,2021-03-03,Massachusetts
MD,14,Northeast,2021-03-03,Maryland
ME,2,Northeast,2021-03-03,Maine
NH,5,Northeast,2021-03-03,New Hampshire
NJ,62,Northeast,2021-03-03,New Jersey
NY,75,Northeast,2021-03-03,New York
PA,69,Northeast,2021-03-03,Pennsylvania
RI,9,Northeast,2021-03-03,Rhode Island
VT,1,Northeast,2021-03-03,Vermont
GU,0,Territories,2021-03-03,NA
MP,0,Territories,2021-03-03,NA
PR,5,Territories,2021-03-03,NA
VI,0,Territories,2021-03-03,NA
AK,0,West,2021-03-04,Alaska
AZ,96,West,2021-03-04,Arizona
CA,273,West,2021-03-04,California
CO,4,West,2021-03-04,Colorado
HI,0,West,2021-03-04,Hawaii
ID,0,West,2021-03-04,Idaho
MT,2,West,2021-03-04,Montana
NM,16,West,2021-03-04,New Mexico
NV,18,West,2021-03-04,Nevada
OR,32,West,2021-03-04,Oregon
UT,10,West,2021-03-04,Utah
WA,20,West,2021-03-04,Washington
WY,0,West,2021-03-04,Wyoming
IA,35,Midwest,2021-03-04,Iowa
IL,42,Midwest,2021-03-04,Illinois
IN,31,Midwest,2021-03-04,Indiana
KS,0,Midwest,2021-03-04,Kansas
MI,37,Midwest,2021-03-04,Michigan
MN,13,Midwest,2021-03-04,Minnesota
MO,2,Midwest,2021-03-04,Missouri
ND,0,Midwest,2021-03-04,North Dakota
NE,1,Midwest,2021-03-04,Nebraska
OH,0,Midwest,2021-03-04,Ohio
OK,0,Midwest,2021-03-04,Oklahoma
SD,3,Midwest,2021-03-04,South Dakota
WI,12,Midwest,2021-03-04,Wisconsin
AL,48,South,2021-03-04,Alabama
AR,11,South,2021-03-04,Arkansas
FL,120,South,2021-03-04,Florida
GA,113,South,2021-03-04,Georgia
KY,25,South,2021-03-04,Kentucky
LA,13,South,2021-03-04,Louisiana
