State,num_cases,area,Date
CO,0,West,2020-11-29
HI,56,West,2020-11-29
ID,824,West,2020-11-29
MT,956,West,2020-11-29
NM,0,West,2020-11-29
NV,0,West,2020-11-29
OR,0,West,2020-11-29
UT,0,West,2020-11-29
WA,0,West,2020-11-29
WY,514,West,2020-11-29
IA,0,Midwest,2020-11-29
IL,0,Midwest,2020-11-29
IN,0,Midwest,2020-11-29
KS,0,Midwest,2020-11-29
MI,0,Midwest,2020-11-29
MN,0,Midwest,2020-11-29
MO,0,Midwest,2020-11-29
ND,723,Midwest,2020-11-29
NE,0,Midwest,2020-11-29
OH,0,Midwest,2020-11-29
OK,0,Midwest,2020-11-29
SD,701,Midwest,2020-11-29
WI,0,Midwest,2020-11-29
AL,0,South,2020-11-29
AR,0,South,2020-11-29
FL,0,South,2020-11-29
GA,0,South,2020-11-29
KY,0,South,2020-11-29
LA,0,South,2020-11-29
MS,0,South,2020-11-29
NC,0,South,2020-11-29
SC,0,South,2020-11-29
TN,0,South,2020-11-29
TX,0,South,2020-11-29
VA,0,South,2020-11-29
WV,695,South,2020-11-29
CT,0,Northeast,2020-11-29
DC,140,Northeast,2020-11-29
DE,581,Northeast,2020-11-29
MA,0,Northeast,2020-11-29
MD,0,Northeast,2020-11-29
ME,190,Northeast,2020-11-29
NH,478,Northeast,2020-11-29
NJ,0,Northeast,2020-11-29
NY,0,Northeast,2020-11-29
PA,0,Northeast,2020-11-29
RI,0,Northeast,2020-11-29
VT,67,Northeast,2020-11-29
GU,36,Territories,2020-11-29
MP,0,Territories,2020-11-29
PR,116,Territories,2020-11-29
VI,6,Territories,2020-11-29
AK,507,West,2020-11-30
AZ,822,West,2020-11-30
CA,0,West,2020-11-30
CO,0,West,2020-11-30
HI,85,West,2020-11-30
ID,0,West,2020-11-30
MT,397,West,2020-11-30
NM,0,West,2020-11-30
NV,0,West,2020-11-30
OR,0,West,2020-11-30
UT,0,West,2020-11-30
WA,0,West,2020-11-30
WY,801,West,2020-11-30
IA,0,Midwest,2020-11-30
IL,0,Midwest,2020-11-30
IN,0,Midwest,2020-11-30
KS,0,Midwest,2020-11-30
MI,0,Midwest,2020-11-30
MN,0,Midwest,2020-11-30
MO,0,Midwest,2020-11-30
ND,594,Midwest,2020-11-30
NE,0,Midwest,2020-11-30
OH,0,Midwest,2020-11-30
OK,0,Midwest,2020-11-30
SD,455,Midwest,2020-11-30
WI,0,Midwest,2020-11-30
AL,0,South,2020-11-30
AR,0,South,2020-11-30
FL,0,South,2020-11-30
GA,0,South,2020-11-30
KY,0,South,2020-11-30
LA,112,South,2020-11-30
MS,0,South,2020-11-30
NC,0,South,2020-11-30
SC,0,South,2020-11-30
TN,0,South,2020-11-30
TX,0,South,2020-11-30
VA,0,South,2020-11-30
WV,638,South,2020-11-30
CT,0,Northeast,2020-11-30
DC,104,Northeast,2020-11-30
DE,403,Northeast,2020-11-30
MA,0,Northeast,2020-11-30
MD,0,Northeast,2020-11-30
ME,172,Northeast,2020-11-30
NH,514,Northeast,2020-11-30
NJ,0,Northeast,2020-11-30
NY,0,Northeast,2020-11-30
PA,0,Northeast,2020-11-30
RI,0,Northeast,2020-11-30
VT,72,Northeast,2020-11-30
GU,34,Territories,2020-11-30
MP,2,Territories,2020-11-30
PR,791,Territories,2020-11-30
VI,6,Territories,2020-11-30
AK,511,West,2020-12-01
AZ,0,West,2020-12-01
CA,0,West,2020-12-01
CO,0,West,2020-12-01
HI,43,West,2020-12-01
ID,0,West,2020-12-01
MT,0,West,2020-12-01
NM,0,West,2020-12-01
NV,0,West,2020-12-01
OR,0,West,2020-12-01
UT,0,West,2020-12-01
WA,0,West,2020-12-01
WY,336,West,2020-12-01
IA,0,Midwest,2020-12-01
IL,0,Midwest,2020-12-01
IN,0,Midwest,2020-12-01
KS,0,Midwest,2020-12-01
MI,0,Midwest,2020-12-01
MN,0,Midwest,2020-12-01
MO,0,Midwest,2020-12-01
ND,403,Midwest,2020-12-01
NE,0,Midwest,2020-12-01
OH,0,Midwest,2020-12-01
OK,0,Midwest,2020-12-01
SD,418,Midwest,2020-12-01
WI,0,Midwest,2020-12-01
AL,0,South,2020-12-01
AR,0,South,2020-12-01
FL,0,South,2020-12-01
GA,0,South,2020-12-01
KY,0,South,2020-12-01
LA,0,South,2020-12-01
MS,0,South,2020-12-01
NC,0,South,2020-12-01
SC,0,South,2020-12-01
TN,0,South,2020-12-01
TX,0,South,2020-12-01
VA,0,South,2020-12-01
WV,714,South,2020-12-01
CT,0,Northeast,2020-12-01
DC,133,Northeast,2020-12-01
DE,689,Northeast,2020-12-01
MA,0,Northeast,2020-12-01
MD,0,Northeast,2020-12-01
ME,188,Northeast,2020-12-01
NH,772,Northeast,2020-12-01
NJ,0,Northeast,2020-12-01
NY,0,Northeast,2020-12-01
PA,0,Northeast,2020-12-01
RI,0,Northeast,2020-12-01
VT,67,Northeast,2020-12-01
GU,37,Territories,2020-12-01
MP,0,Territories,2020-12-01
PR,659,Territories,2020-12-01
VI,13,Territories,2020-12-01
AK,697,West,2020-12-02
AZ,0,West,2020-12-02
CA,0,West,2020-12-02
CO,0,West,2020-12-02
HI,76,West,2020-12-02
ID,0,West,2020-12-02
MT,0,West,2020-12-02
NM,0,West,2020-12-02
NV,0,West,2020-12-02
OR,0,West,2020-12-02
UT,0,West,2020-12-02
WA,0,West,2020-12-02
WY,577,West,2020-12-02
IA,0,Midwest,2020-12-02
IL,0,Midwest,2020-12-02
IN,0,Midwest,2020-12-02
KS,0,Midwest,2020-12-02
MI,0,Midwest,2020-12-02
MN,0,Midwest,2020-12-02
MO,0,Midwest,2020-12-02
ND,480,Midwest,2020-12-02
NE,0,Midwest,2020-12-02
OH,0,Midwest,2020-12-02
OK,0,Midwest,2020-12-02
SD,0,Midwest,2020-12-02
WI,0,Midwest,2020-12-02
AL,0,South,2020-12-02
AR,0,South,2020-12-02
FL,0,South,2020-12-02
GA,0,South,2020-12-02
KY,0,South,2020-12-02
LA,0,South,2020-12-02
MS,0,South,2020-12-02
NC,0,South,2020-12-02
SC,0,South,2020-12-02
TN,0,South,2020-12-02
TX,0,South,2020-12-02
VA,0,South,2020-12-02
WV,708,South,2020-12-02
CT,0,Northeast,2020-12-02
DC,157,Northeast,2020-12-02
DE,355,Northeast,2020-12-02
MA,0,Northeast,2020-12-02
MD,0,Northeast,2020-12-02
ME,195,Northeast,2020-12-02
NH,566,Northeast,2020-12-02
NJ,0,Northeast,2020-12-02
NY,0,Northeast,2020-12-02
PA,0,Northeast,2020-12-02
RI,0,Northeast,2020-12-02
VT,222,Northeast,2020-12-02
GU,31,Territories,2020-12-02
MP,0,Territories,2020-12-02
PR,362,Territories,2020-12-02
VI,26,Territories,2020-12-02
AK,760,West,2020-12-03
AZ,0,West,2020-12-03
CA,0,West,2020-12-03
CO,0,West,2020-12-03
HI,142,West,2020-12-03
ID,0,West,2020-12-03
MT,782,West,2020-12-03
NM,0,West,2020-12-03
NV,0,West,2020-12-03
OR,0,West,2020-12-03
UT,0,West,2020-12-03
WA,0,West,2020-12-03
WY,552,West,2020-12-03
IA,0,Midwest,2020-12-03
IL,0,Midwest,2020-12-03
IN,0,Midwest,2020-12-03
KS,0,Midwest,2020-12-03
MI,0,Midwest,2020-12-03
MN,0,Midwest,2020-12-03
MO,0,Midwest,2020-12-03
ND,970,Midwest,2020-12-03
NE,0,Midwest,2020-12-03
OH,0,Midwest,2020-12-03
OK,0,Midwest,2020-12-03
SD,823,Midwest,2020-12-03
WI,0,Midwest,2020-12-03
AL,0,South,2020-12-03
AR,0,South,2020-12-03
FL,0,South,2020-12-03
GA,0,South,2020-12-03
KY,0,South,2020-12-03
LA,0,South,2020-12-03
MS,0,South,2020-12-03
NC,0,South,2020-12-03
SC,0,South,2020-12-03
TN,0,South,2020-12-03
TX,0,South,2020-12-03
VA,0,South,2020-12-03
WV,828,South,2020-12-03
CT,0,Northeast,2020-12-03
DC,322,Northeast,2020-12-03
DE,758,Northeast,2020-12-03
MA,0,Northeast,2020-12-03
MD,0,Northeast,2020-12-03
ME,281,Northeast,2020-12-03
NH,593,Northeast,2020-12-03
NJ,0,Northeast,2020-12-03
NY,0,Northeast,2020-12-03
PA,0,Northeast,2020-12-03
RI,0,Northeast,2020-12-03
VT,181,Northeast,2020-12-03
GU,22,Territories,2020-12-03
MP,0,Territories,2020-12-03
PR,340,Territories,2020-12-03
VI,0,Territories,2020-12-03
AK,750,West,2020-12-04
AZ,0,West,2020-12-04
CA,0,West,2020-12-04
CO,0,West,2020-12-04
HI,104,West,2020-12-04
ID,0,West,2020-12-04
MT,0,West,2020-12-04
NM,0,West,2020-12-04
NV,0,West,2020-12-04
OR,0,West,2020-12-04
UT,0,West,2020-12-04
WA,0,West,2020-12-04
WY,529,West,2020-12-04
IA,0,Midwest,2020-12-04
IL,0,Midwest,2020-12-04
IN,0,Midwest,2020-12-04
KS,0,Midwest,2020-12-04
MI,0,Midwest,2020-12-04
MN,0,Midwest,2020-12-04
MO,0,Midwest,2020-12-04
ND,844,Midwest,2020-12-04
NE,0,Midwest,2020-12-04
OH,0,Midwest,2020-12-04
OK,0,Midwest,2020-12-04
SD,892,Midwest,2020-12-04
WI,0,Midwest,2020-12-04
AL,0,South,2020-12-04
AR,0,South,2020-12-04
FL,0,South,2020-12-04
GA,0,South,2020-12-04
KY,0,South,2020-12-04
LA,0,South,2020-12-04
MS,0,South,2020-12-04
NC,0,South,2020-12-04
SC,0,South,2020-12-04
TN,0,South,2020-12-04
TX,0,South,2020-12-04
VA,0,South,2020-12-04
WV,961,South,2020-12-04
CT,0,Northeast,2020-12-04
DC,316,Northeast,2020-12-04
DE,942,Northeast,2020-12-04
MA,0,Northeast,2020-12-04
MD,0,Northeast,2020-12-04
ME,239,Northeast,2020-12-04
NH,765,Northeast,2020-12-04
NJ,0,Northeast,2020-12-04
NY,0,Northeast,2020-12-04
PA,0,Northeast,2020-12-04
RI,0,Northeast,2020-12-04
VT,121,Northeast,2020-12-04
GU,17,Territories,2020-12-04
MP,0,Territories,2020-12-04
PR,435,Territories,2020-12-04
VI,44,Territories,2020-12-04
AK,922,West,2020-12-05
AZ,0,West,2020-12-05
CA,0,West,2020-12-05
CO,0,West,2020-12-05
HI,133,West,2020-12-05
ID,0,West,2020-12-05
MT,0,West,2020-12-05
NM,0,West,2020-12-05
NV,0,West,2020-12-05
OR,0,West,2020-12-05
UT,0,West,2020-12-05
WA,0,West,2020-12-05
WY,203,West,2020-12-05
IA,0,Midwest,2020-12-05
IL,0,Midwest,2020-12-05
IN,0,Midwest,2020-12-05
KS,0,Midwest,2020-12-05
MI,0,Midwest,2020-12-05
MN,0,Midwest,2020-12-05
MO,0,Midwest,2020-12-05
ND,555,Midwest,2020-12-05
NE,0,Midwest,2020-12-05
OH,0,Midwest,2020-12-05
OK,0,Midwest,2020-12-05
SD,759,Midwest,2020-12-05
WI,0,Midwest,2020-12-05
AL,0,South,2020-12-05
AR,0,South,2020-12-05
FL,0,South,2020-12-05
GA,0,South,2020-12-05
KY,0,South,2020-12-05
LA,0,South,2020-12-05
MS,0,South,2020-12-05
NC,0,South,2020-12-05
SC,0,South,2020-12-05
TN,0,South,2020-12-05
TX,0,South,2020-12-05
VA,0,South,2020-12-05
WV,0,South,2020-12-05
CT,0,Northeast,2020-12-05
DC,392,Northeast,2020-12-05
DE,698,Northeast,2020-12-05
MA,0,Northeast,2020-12-05
MD,0,Northeast,2020-12-05
ME,250,Northeast,2020-12-05
NH,448,Northeast,2020-12-05
NJ,0,Northeast,2020-12-05
NY,0,Northeast,2020-12-05
PA,0,Northeast,2020-12-05
RI,0,Northeast,2020-12-05
VT,131,Northeast,2020-12-05
GU,18,Territories,2020-12-05
MP,0,Territories,2020-12-05
PR,849,Territories,2020-12-05
VI,16,Territories,2020-12-05
AK,757,West,2020-12-06
AZ,0,West,2020-12-06
CA,0,West,2020-12-06
CO,0,West,2020-12-06
HI,104,West,2020-12-06
ID,805,West,2020-12-06
MT,379,West,2020-12-06
NM,0,West,2020-12-06
NV,0,West,2020-12-06
OR,0,West,2020-12-06
UT,0,West,2020-12-06
WA,0,West,2020-12-06
WY,311,West,2020-12-06
IA,0,Midwest,2020-12-06
IL,0,Midwest,2020-12-06
IN,0,Midwest,2020-12-06
KS,0,Midwest,2020-12-06
MI,0,Midwest,2020-12-06
MN,0,Midwest,2020-12-06
MO,0,Midwest,2020-12-06
ND,477,Midwest,2020-12-06
NE,0,Midwest,2020-12-06
OH,0,Midwest,2020-12-06
OK,0,Midwest,2020-12-06
SD,623,Midwest,2020-12-06
WI,0,Midwest,2020-12-06
AL,0,South,2020-12-06
AR,0,South,2020-12-06
FL,0,South,2020-12-06
GA,0,South,2020-12-06
KY,0,South,2020-12-06
LA,0,South,2020-12-06
MS,0,South,2020-12-06
NC,0,South,2020-12-06
SC,0,South,2020-12-06
TN,0,South,2020-12-06
TX,0,South,2020-12-06
VA,0,South,2020-12-06
WV,0,South,2020-12-06
CT,0,Northeast,2020-12-06
DC,264,Northeast,2020-12-06
DE,816,Northeast,2020-12-06
MA,0,Northeast,2020-12-06
MD,0,Northeast,2020-12-06
ME,161,Northeast,2020-12-06
NH,633,Northeast,2020-12-06
NJ,0,Northeast,2020-12-06
NY,0,Northeast,2020-12-06
PA,0,Northeast,2020-12-06
RI,0,Northeast,2020-12-06
VT,121,Northeast,2020-12-06
GU,27,Territories,2020-12-06
MP,0,Territories,2020-12-06
PR,0,Territories,2020-12-06
VI,0,Territories,2020-12-06
AK,476,West,2020-12-07
AZ,0,West,2020-12-07
CA,0,West,2020-12-07
CO,0,West,2020-12-07
HI,81,West,2020-12-07
ID,0,West,2020-12-07
MT,716,West,2020-12-07
NM,0,West,2020-12-07
NV,0,West,2020-12-07
OR,0,West,2020-12-07
UT,0,West,2020-12-07
WA,0,West,2020-12-07
WY,635,West,2020-12-07
IA,0,Midwest,2020-12-07
IL,0,Midwest,2020-12-07
IN,0,Midwest,2020-12-07
KS,0,Midwest,2020-12-07
MI,0,Midwest,2020-12-07
MN,0,Midwest,2020-12-07
MO,0,Midwest,2020-12-07
ND,361,Midwest,2020-12-07
NE,0,Midwest,2020-12-07
OH,0,Midwest,2020-12-07
OK,0,Midwest,2020-12-07
SD,459,Midwest,2020-12-07
WI,0,Midwest,2020-12-07
AL,0,South,2020-12-07
AR,0,South,2020-12-07
FL,0,South,2020-12-07
GA,0,South,2020-12-07
KY,0,South,2020-12-07
LA,0,South,2020-12-07
MS,0,South,2020-12-07
NC,0,South,2020-12-07
SC,0,South,2020-12-07
TN,0,South,2020-12-07
TX,0,South,2020-12-07
VA,0,South,2020-12-07
WV,916,South,2020-12-07
CT,0,Northeast,2020-12-07
DC,183,Northeast,2020-12-07
DE,799,Northeast,2020-12-07
MA,0,Northeast,2020-12-07
MD,0,Northeast,2020-12-07
ME,296,Northeast,2020-12-07
NH,0,Northeast,2020-12-07
NJ,0,Northeast,2020-12-07
NY,0,Northeast,2020-12-07
PA,0,Northeast,2020-12-07
RI,0,Northeast,2020-12-07
VT,65,Northeast,2020-12-07
GU,15,Territories,2020-12-07
MP,3,Territories,2020-12-07
PR,934,Territories,2020-12-07
VI,31,Territories,2020-12-07
AK,562,West,2020-12-08
AZ,0,West,2020-12-08
CA,0,West,2020-12-08
CO,0,West,2020-12-08
HI,53,West,2020-12-08
ID,0,West,2020-12-08
MT,755,West,2020-12-08
NM,0,West,2020-12-08
NV,0,West,2020-12-08
OR,0,West,2020-12-08
UT,0,West,2020-12-08
WA,0,West,2020-12-08
WY,359,West,2020-12-08
IA,0,Midwest,2020-12-08
IL,0,Midwest,2020-12-08
IN,0,Midwest,2020-12-08
KS,0,Midwest,2020-12-08
MI,0,Midwest,2020-12-08
MN,0,Midwest,2020-12-08
MO,0,Midwest,2020-12-08
ND,0,Midwest,2020-12-08
NE,0,Midwest,2020-12-08
OH,0,Midwest,2020-12-08
OK,0,Midwest,2020-12-08
SD,505,Midwest,2020-12-08
WI,0,Midwest,2020-12-08
AL,0,South,2020-12-08
AR,0,South,2020-12-08
FL,0,South,2020-12-08
GA,0,South,2020-12-08
KY,0,South,2020-12-08
LA,0,South,2020-12-08
MS,0,South,2020-12-08
NC,0,South,2020-12-08
SC,0,South,2020-12-08
TN,0,South,2020-12-08
TX,0,South,2020-12-08
VA,0,South,2020-12-08
WV,734,South,2020-12-08
CT,0,Northeast,2020-12-08
DC,270,Northeast,2020-12-08
DE,753,Northeast,2020-12-08
MA,0,Northeast,2020-12-08
MD,0,Northeast,2020-12-08
ME,236,Northeast,2020-12-08
NH,807,Northeast,2020-12-08
NJ,0,Northeast,2020-12-08
NY,0,Northeast,2020-12-08
PA,0,Northeast,2020-12-08
RI,0,Northeast,2020-12-08
VT,100,Northeast,2020-12-08
GU,7,Territories,2020-12-08
MP,2,Territories,2020-12-08
PR,562,Territories,2020-12-08
VI,18,Territories,2020-12-08
AK,584,West,2020-12-09
AZ,0,West,2020-12-09
CA,0,West,2020-12-09
CO,0,West,2020-12-09
HI,80,West,2020-12-09
ID,0,West,2020-12-09
MT,787,West,2020-12-09
NM,0,West,2020-12-09
NV,0,West,2020-12-09
OR,0,West,2020-12-09
UT,0,West,2020-12-09
WA,0,West,2020-12-09
WY,334,West,2020-12-09
IA,0,Midwest,2020-12-09
IL,0,Midwest,2020-12-09
IN,0,Midwest,2020-12-09
KS,0,Midwest,2020-12-09
MI,0,Midwest,2020-12-09
MN,0,Midwest,2020-12-09
MO,0,Midwest,2020-12-09
ND,461,Midwest,2020-12-09
NE,0,Midwest,2020-12-09
OH,0,Midwest,2020-12-09
OK,0,Midwest,2020-12-09
SD,781,Midwest,2020-12-09
WI,0,Midwest,2020-12-09
AL,0,South,2020-12-09
AR,0,South,2020-12-09
FL,0,South,2020-12-09
GA,0,South,2020-12-09
KY,0,South,2020-12-09
LA,0,South,2020-12-09
MS,0,South,2020-12-09
NC,0,South,2020-12-09
SC,0,South,2020-12-09
TN,0,South,2020-12-09
TX,0,South,2020-12-09
VA,0,South,2020-12-09
WV,0,South,2020-12-09
CT,0,Northeast,2020-12-09
DC,265,Northeast,2020-12-09
DE,929,Northeast,2020-12-09
MA,0,Northeast,2020-12-09
MD,0,Northeast,2020-12-09
ME,345,Northeast,2020-12-09
NH,969,Northeast,2020-12-09
NJ,0,Northeast,2020-12-09
NY,0,Northeast,2020-12-09
PA,0,Northeast,2020-12-09
RI,0,Northeast,2020-12-09
VT,105,Northeast,2020-12-09
GU,13,Territories,2020-12-09
MP,2,Territories,2020-12-09
PR,432,Territories,2020-12-09
VI,35,Territories,2020-12-09
AK,620,West,2020-12-10
AZ,0,West,2020-12-10
CA,0,West,2020-12-10
CO,0,West,2020-12-10
HI,123,West,2020-12-10
ID,0,West,2020-12-10
MT,759,West,2020-12-10
NM,0,West,2020-12-10
NV,0,West,2020-12-10
OR,0,West,2020-12-10
UT,0,West,2020-12-10
WA,0,West,2020-12-10
WY,314,West,2020-12-10
IA,0,Midwest,2020-12-10
IL,0,Midwest,2020-12-10
IN,0,Midwest,2020-12-10
KS,0,Midwest,2020-12-10
MI,0,Midwest,2020-12-10
MN,0,Midwest,2020-12-10
MO,0,Midwest,2020-12-10
ND,558,Midwest,2020-12-10
NE,0,Midwest,2020-12-10
OH,0,Midwest,2020-12-10
OK,0,Midwest,2020-12-10
SD,555,Midwest,2020-12-10
WI,0,Midwest,2020-12-10
AL,0,South,2020-12-10
AR,0,South,2020-12-10
FL,0,South,2020-12-10
GA,0,South,2020-12-10
KY,0,South,2020-12-10
LA,0,South,2020-12-10
MS,0,South,2020-12-10
NC,0,South,2020-12-10
SC,0,South,2020-12-10
TN,0,South,2020-12-10
TX,0,South,2020-12-10
VA,0,South,2020-12-10
WV,0,South,2020-12-10
CT,0,Northeast,2020-12-10
DC,244,Northeast,2020-12-10
DE,643,Northeast,2020-12-10
MA,0,Northeast,2020-12-10
MD,0,Northeast,2020-12-10
ME,355,Northeast,2020-12-10
NH,681,Northeast,2020-12-10
NJ,0,Northeast,2020-12-10
NY,0,Northeast,2020-12-10
PA,0,Northeast,2020-12-10
RI,948,Northeast,2020-12-10
VT,128,Northeast,2020-12-10
GU,13,Territories,2020-12-10
MP,0,Territories,2020-12-10
PR,422,Territories,2020-12-10
VI,0,Territories,2020-12-10
AK,622,West,2020-12-11
AZ,0,West,2020-12-11
CA,0,West,2020-12-11
CO,0,West,2020-12-11
HI,87,West,2020-12-11
ID,0,West,2020-12-11
MT,978,West,2020-12-11
NM,0,West,2020-12-11
NV,0,West,2020-12-11
OR,0,West,2020-12-11
UT,0,West,2020-12-11
WA,0,West,2020-12-11
WY,456,West,2020-12-11
IA,0,Midwest,2020-12-11
IL,0,Midwest,2020-12-11
IN,0,Midwest,2020-12-11
KS,0,Midwest,2020-12-11
MI,0,Midwest,2020-12-11
MN,0,Midwest,2020-12-11
MO,0,Midwest,2020-12-11
ND,507,Midwest,2020-12-11
NE,0,Midwest,2020-12-11
OH,0,Midwest,2020-12-11
OK,0,Midwest,2020-12-11
SD,771,Midwest,2020-12-11
WI,0,Midwest,2020-12-11
AL,0,South,2020-12-11
AR,0,South,2020-12-11
FL,0,South,2020-12-11
GA,0,South,2020-12-11
KY,0,South,2020-12-11
LA,0,South,2020-12-11
MS,0,South,2020-12-11
NC,0,South,2020-12-11
SC,0,South,2020-12-11
TN,0,South,2020-12-11
TX,0,South,2020-12-11
VA,0,South,2020-12-11
WV,788,South,2020-12-11
CT,0,Northeast,2020-12-11
DC,259,Northeast,2020-12-11
DE,782,Northeast,2020-12-11
MA,0,Northeast,2020-12-11
MD,0,Northeast,2020-12-11
ME,299,Northeast,2020-12-11
NH,0,Northeast,2020-12-11
NJ,0,Northeast,2020-12-11
NY,0,Northeast,2020-12-11
PA,0,Northeast,2020-12-11
RI,0,Northeast,2020-12-11
VT,128,Northeast,2020-12-11
GU,27,Territories,2020-12-11
MP,0,Territories,2020-12-11
PR,0,Territories,2020-12-11
VI,58,Territories,2020-12-11
AK,517,West,2020-12-12
AZ,0,West,2020-12-12
CA,0,West,2020-12-12
CO,0,West,2020-12-12
HI,197,West,2020-12-12
ID,0,West,2020-12-12
MT,774,West,2020-12-12
NM,0,West,2020-12-12
NV,0,West,2020-12-12
OR,0,West,2020-12-12
UT,0,West,2020-12-12
WA,0,West,2020-12-12
WY,98,West,2020-12-12
IA,0,Midwest,2020-12-12
IL,0,Midwest,2020-12-12
IN,0,Midwest,2020-12-12
KS,0,Midwest,2020-12-12
MI,0,Midwest,2020-12-12
MN,0,Midwest,2020-12-12
MO,0,Midwest,2020-12-12
ND,376,Midwest,2020-12-12
NE,811,Midwest,2020-12-12
OH,0,Midwest,2020-12-12
OK,0,Midwest,2020-12-12
SD,619,Midwest,2020-12-12
WI,0,Midwest,2020-12-12
AL,0,South,2020-12-12
AR,0,South,2020-12-12
FL,0,South,2020-12-12
GA,0,South,2020-12-12
KY,0,South,2020-12-12
LA,0,South,2020-12-12
MS,0,South,2020-12-12
NC,0,South,2020-12-12
SC,0,South,2020-12-12
TN,0,South,2020-12-12
TX,0,South,2020-12-12
VA,0,South,2020-12-12
WV,0,South,2020-12-12
CT,0,Northeast,2020-12-12
DC,286,Northeast,2020-12-12
DE,0,Northeast,2020-12-12
MA,0,Northeast,2020-12-12
MD,0,Northeast,2020-12-12
ME,355,Northeast,2020-12-12
NH,784,Northeast,2020-12-12
NJ,0,Northeast,2020-12-12
NY,0,Northeast,2020-12-12
PA,0,Northeast,2020-12-12
RI,0,Northeast,2020-12-12
VT,85,Northeast,2020-12-12
GU,11,Territories,2020-12-12
MP,0,Territories,2020-12-12
PR,663,Territories,2020-12-12
VI,16,Territories,2020-12-12
AK,637,West,2020-12-13
AZ,0,West,2020-12-13
CA,0,West,2020-12-13
CO,0,West,2020-12-13
HI,87,West,2020-12-13
ID,547,West,2020-12-13
MT,659,West,2020-12-13
NM,0,West,2020-12-13
NV,0,West,2020-12-13
OR,0,West,2020-12-13
UT,0,West,2020-12-13
WA,0,West,2020-12-13
WY,411,West,2020-12-13
IA,0,Midwest,2020-12-13
IL,0,Midwest,2020-12-13
IN,0,Midwest,2020-12-13
KS,0,Midwest,2020-12-13
MI,0,Midwest,2020-12-13
MN,0,Midwest,2020-12-13
MO,0,Midwest,2020-12-13
ND,281,Midwest,2020-12-13
NE,0,Midwest,2020-12-13
OH,0,Midwest,2020-12-13
OK,0,Midwest,2020-12-13
SD,489,Midwest,2020-12-13
WI,0,Midwest,2020-12-13
AL,0,South,2020-12-13
AR,0,South,2020-12-13
FL,0,South,2020-12-13
GA,0,South,2020-12-13
KY,0,South,2020-12-13
LA,0,South,2020-12-13
MS,0,South,2020-12-13
NC,0,South,2020-12-13
SC,0,South,2020-12-13
TN,0,South,2020-12-13
TX,0,South,2020-12-13
VA,0,South,2020-12-13
WV,806,South,2020-12-13
CT,0,Northeast,2020-12-13
DC,231,Northeast,2020-12-13
DE,584,Northeast,2020-12-13
MA,0,Northeast,2020-12-13
MD,0,Northeast,2020-12-13
ME,259,Northeast,2020-12-13
NH,712,Northeast,2020-12-13
NJ,0,Northeast,2020-12-13
NY,0,Northeast,2020-12-13
PA,0,Northeast,2020-12-13
RI,0,Northeast,2020-12-13
VT,127,Northeast,2020-12-13
GU,16,Territories,2020-12-13
MP,0,Territories,2020-12-13
PR,550,Territories,2020-12-13
VI,0,Territories,2020-12-13
AK,422,West,2020-12-14
AZ,0,West,2020-12-14
CA,0,West,2020-12-14
CO,0,West,2020-12-14
HI,189,West,2020-12-14
ID,0,West,2020-12-14
MT,0,West,2020-12-14
NM,0,West,2020-12-14
NV,0,West,2020-12-14
OR,0,West,2020-12-14
UT,0,West,2020-12-14
WA,0,West,2020-12-14
WY,392,West,2020-12-14
IA,936,Midwest,2020-12-14
IL,0,Midwest,2020-12-14
IN,0,Midwest,2020-12-14
KS,0,Midwest,2020-12-14
MI,0,Midwest,2020-12-14
MN,0,Midwest,2020-12-14
MO,0,Midwest,2020-12-14
ND,196,Midwest,2020-12-14
NE,483,Midwest,2020-12-14
OH,0,Midwest,2020-12-14
OK,0,Midwest,2020-12-14
SD,272,Midwest,2020-12-14
WI,0,Midwest,2020-12-14
AL,0,South,2020-12-14
AR,0,South,2020-12-14
FL,0,South,2020-12-14
GA,0,South,2020-12-14
KY,0,South,2020-12-14
LA,991,South,2020-12-14
MS,0,South,2020-12-14
NC,0,South,2020-12-14
SC,0,South,2020-12-14
TN,0,South,2020-12-14
TX,0,South,2020-12-14
VA,0,South,2020-12-14
WV,915,South,2020-12-14
CT,0,Northeast,2020-12-14
DC,164,Northeast,2020-12-14
DE,997,Northeast,2020-12-14
MA,0,Northeast,2020-12-14
MD,0,Northeast,2020-12-14
ME,393,Northeast,2020-12-14
NH,919,Northeast,2020-12-14
NJ,0,Northeast,2020-12-14
NY,0,Northeast,2020-12-14
PA,0,Northeast,2020-12-14
RI,0,Northeast,2020-12-14
VT,104,Northeast,2020-12-14
GU,31,Territories,2020-12-14
MP,0,Territories,2020-12-14
PR,506,Territories,2020-12-14
VI,21,Territories,2020-12-14
AK,278,West,2020-12-15
AZ,0,West,2020-12-15
CA,0,West,2020-12-15
CO,0,West,2020-12-15
HI,56,West,2020-12-15
ID,0,West,2020-12-15
MT,737,West,2020-12-15
NM,0,West,2020-12-15
NV,0,West,2020-12-15
OR,0,West,2020-12-15
UT,0,West,2020-12-15
WA,0,West,2020-12-15
WY,152,West,2020-12-15
IA,0,Midwest,2020-12-15
IL,0,Midwest,2020-12-15
IN,0,Midwest,2020-12-15
KS,0,Midwest,2020-12-15
MI,0,Midwest,2020-12-15
MN,0,Midwest,2020-12-15
MO,0,Midwest,2020-12-15
ND,328,Midwest,2020-12-15
NE,0,Midwest,2020-12-15
